id,director
2978,[b'Ivan Reitman']
10490,[b'Michael Patrick Jann']
11618,[b'Jan de Bont']
332,[b'David Kellogg']
1812,[b'Jim Fall']
8914,[b'Renny Harlin']
9824,[b'Kinka Usher']
4806,[b'Garry Marshall']
33430,[b'Michael Polish']
247,[b'Stanley Kubrick']
10056,[b'Stanley Kubrick']
967,[b'Stanley Kubrick']
802,[b'Stanley Kubrick']
3175,[b'Stanley Kubrick']
147,[b'Fran\xc3\xa7ois Truffaut']
1628,[b'Fran\xc3\xa7ois Truffaut']
21185,[b'Ken Kwapis']
11120,[b'Peter Weir']
10136,[b'Michael Ritchie']
32060,[b'Gene Saks']
48686,[b'Peter R. Hunt']
48259,[b'Bruce Beresford']
873,[b'Steven Spielberg']
48660,"[b'Stephen Carpenter', b'Jeffrey Obrow']"
26789,[b'Richard Pearce']
3934,[b'Bertrand Blier']
108312,[b'Jerrold Freedman']
198469,[b'Franco Zeffirelli']
11416,[b'Roland Joff\xc3\xa9']
10776,[b'Frank Oz']
24452,[b'Roger Corman']
9710,[b'Gary Nelson']
31924,[b'Sidney Lumet']
30890,[b'Woody Allen']
24081,[b'Bob Clark']
20242,[b'Arthur Hiller']
39074,[b'Curtis Hanson']
66194,[b'Jeffery Delman']
2115,[b'Paul Schrader']
23599,[b'Gary Sherman']
3526,[b'Graeme Clifford']
41166,[b'Fred Schepisi']
16406,[b'Andrew Fleming']
197239,[b'K\xc3\xa1roly Makk']
10386,[b'Brad Bird']
745,[b'M. Night Shyamalan']
913,[b'John McTiernan']
912,[b'Norman Jewison']
12229,[b'Paul McGuigan']
67323,[b'Tod Williams']
91076,[b'John Turturro']
89861,[b'Gary Sinyor']
19457,[b'James Gray']
11353,[b'Frank Oz']
17707,[b'Jonathan Kaplan']
9781,[b'Adam Rifkin']
102489,[b'Andr\xc3\xa9 T\xc3\xa9chin\xc3\xa9']
18212,[b'Anne Wheeler']
13817,[b'Ana Kokkinos']
126996,[b'Anna Maria Tat\xc3\xb2']
38715,[b'Joseph Henabery']
48781,[b'Peter Hall']
12185,"[b'Warren Beatty', b'Buck Henry']"
29056,[b'Roger Corman']
26857,[b'William Castle']
28501,[b'Roger Corman']
29030,[b'Roger Corman']
25319,[b'Roger Corman']
29074,[b'Roger Corman']
24103,[b'Gene Wilder']
10552,[b'Lewis Teague']
9267,[b'Ian MacNaughton']
10766,"[b'Don Taylor', b'Mike Hodges']"
10768,[b'Graham Baker']
813,"[b'Jim Abrahams', b'David Zucker', b'Jerry Zucker']"
2665,[b'Ken Finkleman']
9406,[b'Anthony Waller']
11418,[b'Amy Heckerling']
11153,[b'Harold Ramis']
14170,[b'George Roy Hill']
2280,[b'Penny Marshall']
11077,[b'Dennis Dugan']
28597,[b'Brian Levant']
22611,"[b'Masami Hata', b'William T. Hurtz']"
39780,[b'Gillian Armstrong']
10396,[b'Robert Towne']
9944,[b'Alan J. Pakula']
850,[b'Bob Clark']
10154,[b'Kelly Makin']
10342,[b'Kevin Williamson']
10366,[b'Mic Rodgers']
9349,[b'Roland Emmerich']
15122,[b'Jeff Franklin']
10494,[b'Satoshi Kon']
126152,[b'Philip Frank Messina']
22314,[b'Michael Rymer']
51679,[b'Chuck Workman']
35813,[b'Crane Wilbur']
11037,[b'Sidney J. Furie']
11955,[b'Sidney J. Furie']
2038,[b'John Glen']
28737,[b'Sidney J. Furie']
11963,[b'Sydney Pollack']
141489,"[b'Bill Colleran', b'John Gielgud']"
53761,[b'Cecil B. DeMille']
9096,[b'John McTiernan']
91893,[b'Fritz Lang']
113273,"[b'Nanette Burstein', b'Brett Morgen']"
103793,[b'Patrice Toye']
1911,[b'John McTiernan']
2900,[b'Rand Ravich']
17709,[b'Hugh Wilson']
37718,[b'Albert Brooks']
47144,[b'Goran Paskaljevi\xc4\x87']
104896,[b'Kevin Brodie']
30964,[b'Chris Menges']
52366,[b'Claude Berri']
6373,[b'Nick Hamm']
2162,[b'Hugh Johnson']
14578,[b'Michael Corrente']
40694,[b'Rose Troche']
4338,[b'Aris Iliopulos']
49184,[b'Ziad Doueiri']
10307,[b'Rupert Wainwright']
11601,[b'David Koepp']
18621,[b'Mike Barker']
1075,[b'Emir Kusturica']
21719,[b'Hampton Fancher']
40879,[b'Marc Levin']
47951,[b'Masanori Hata']
43832,[b'Howard Hawks']
47697,[b'Orson Welles']
49792,[b'Steve Rash']
77064,[b'Bryan Singer']
26522,[b'Norman Jewison']
23761,[b'Alfred Sole']
24097,[b'S.F. Brownrigg']
42114,[b'Joseph Sargent']
28295,[b'William Castle']
12105,[b'George Dunning']
14,[b'Sam Mendes']
24128,[b'Jonathan Demme']
11001,[b'Les Mayfield']
10390,[b'Sam Raimi']
9453,"[b'Tinto Brass', b'Bob Guccione', b'Giancarlo Lui']"
704,[b'Richard Lester']
35122,[b'Gregg Araki']
142132,"[b'Allison Anders', b'Kurt Voss']"
24153,[b'Steve Rash']
11797,[b'Tom Holland']
18086,[b'Tommy Lee Wallace']
124475,[b'Christian Vincent']
17887,[b'Gene Saks']
10669,[b'John Boorman']
11527,[b'John Boorman']
42848,[b'Paul Auster']
40867,"[b'George Abbott', b'Stanley Donen']"
1049,[b'Jon Amiel']
28032,"[b'Gary Goldman', b'Don Bluth']"
11326,[b'Ken Russell']
28377,[b'Tom DeSimone']
10975,[b'Jackie Chan']
10974,"[b'Jackie Chan', b'Eric Tsang']"
10398,[b'Bruce Beresford']
2290,[b'Peter Kassovitz']
24071,[b'Lawrence Kasdan']
62994,[b'Bruce McCulloch']
60994,[b'Audrey Wells']
16112,[b'Gary Halvorson']
32305,[b'Kevin Elders']
14429,[b'John Schultz']
15198,[b'Jay Roach']
6415,[b'David O. Russell']
24066,[b'Mark Illsley']
21430,[b'Abel Ferrara']
10381,[b'Jake Scott']
171982,[b'Andy Mingo']
42486,[b'Bernard McEveety']
60285,[b'Edward Dmytryk']
5622,[b'Federico Fellini']
10349,[b'George A. Romero']
42518,[b'Dave Fleischer']
29787,[b'George A. Romero']
9638,[b'Don Coscarelli']
10576,[b'Richard Franklin']
12662,[b'Anthony Perkins']
61369,[b'Lewis Milestone']
11712,[b'Akira Kurosawa']
12618,[b'Sydney Pollack']
13824,[b'Bruce McCulloch']
226,[b'Kimberly Peirce']
288772,[b'Tessa Blake']
55107,[b'C\xc3\xa9dric Kahn']
69851,[b'Jos\xc3\xa9 Luis Garci']
10388,[b'Steven Soderbergh']
17198,[b'Jeff Abugov']
44857,[b'John Duigan']
9346,[b'Paul Brickman']
861,[b'Paul Verhoeven']
14412,[b'Lawrence Kasdan']
9377,[b'John Hughes']
11541,[b'Peter Weir']
2457,[b'Marcel Carn\xc3\xa9']
11901,[b'Clint Eastwood']
4929,[b'Ted Post']
85325,[b'Jonathan Demme']
11230,[b'Yuen Woo-ping']
8416,[b'Bernardo Bertolucci']
11054,[b'John Waters']
851,[b'David Lean']
24453,[b'John Byrum']
18254,[b'Warren Beatty']
56235,"[b'Freida Lee Mock', b'Terry Sanders']"
20123,[b'Emir Kusturica']
16642,[b'Terrence Malick']
2593,[b'Louis Malle']
42020,[b'Carlos Saura']
3086,[b'Preston Sturges']
16305,[b'Preston Sturges']
32255,[b'Preston Sturges']
48797,[b'Eliseo Subiela']
19997,[b'Henry Hathaway']
3767,[b'Charles Vidor']
17352,[b'Joshua Logan']
535,[b'Adrian Lyne']
2731,[b'R\xc3\xa9gis Wargnier']
1654,[b'Robert Aldrich']
31043,[b'James Bridges']
14831,[b'Richard Lester']
658,[b'Guy Hamilton']
657,[b'Terence Young']
646,[b'Terence Young']
5689,[b'Randal Kleiser']
391,[b'Sergio Leone']
8052,[b'Paul Thomas Anderson']
772,[b'Chris Columbus']
65448,[b'Jamaa Fanaka']
65452,[b'Jamaa Fanaka']
31650,[b'Ridley Scott']
73575,"[b'William Beaudine', b'Tom McNamara']"
302579,"[b'Jennifer Wynne Farmer', b'Valerie Red-Horse']"
550,[b'David Fincher']
97537,[b'Thom Fitzgerald']
12220,[b'Rob Reiner']
1610,[b'David Evans']
53151,[b'Frank Whaley']
42881,[b'Harmony Korine']
29064,[b'Robert Marcarelli']
404,[b'David Lynch']
42196,[b'Mervyn LeRoy']
36819,[b'Terry Gilliam']
42726,[b'Claude Lelouch']
9343,[b'Werner Herzog']
16858,[b'Bob Fosse']
42006,[b'Zhang Yimou']
11562,[b'Woody Allen']
10496,[b'Louis Morneau']
16162,[b'Malcolm D. Lee']
8649,[b'Martin Scorsese']
31306,[b'Antonio Banderas']
10563,[b'Damon Santostefano']
14484,[b'Michael Cristofer']
214735,[b'Tamara Hernandez']
94857,[b'Philippe Mora']
32043,[b'William Friedkin']
15247,[b'Sidney J. Furie']
29251,[b'Bruce Brown']
5548,[b'Paul Verhoeven']
5549,[b'Irvin Kershner']
856,[b'Robert Zemeckis']
38772,[b'Jonathan Demme']
699,[b'John Glen']
709,[b'John Glen']
253,[b'Guy Hamilton']
13511,[b'George Pavlou']
660,[b'Terence Young']
46798,[b'David Riker']
11377,[b'William Malone']
26149,[b'Wes Craven']
492,[b'Spike Jonze']
108346,[b'Eric Styles']
98480,[b'Adam Abraham']
128,[b'Hayao Miyazaki']
46286,[b'Donal Lardner Ward']
8672,[b'Werner Herzog']
8056,[b'Radu Mihaileanu']
2020,[b'Gary Sinyor']
9481,[b'Phillip Noyce']
9008,[b'Michael Mann']
14242,[b'Chris Smith']
16129,[b'Don McKellar']
104103,[b'Martine Dugowson']
11489,"[b'Jean-Pierre Dardenne', b'Luc Dardenne']"
28145,[b'Sydney Pollack']
51371,[b'Buster Keaton']
18111,[b'Brian Yuzna']
31361,[b'Oz Scott']
11223,[b'Michael Crichton']
16281,[b'George A. Romero']
16288,[b'Michael Gornick']
1694,[b'Stuart Gordon']
476,[b'Gus Van Sant']
37094,[b'Joel Schumacher']
13555,[b'Tobe Hooper']
961,"[b'Buster Keaton', b'Clyde Bruckman']"
73969,[b'Sam Taylor']
24831,[b'Joe Dante']
64963,[b'Arnold Laven']
85160,[b'Rick Roessler']
25560,[b'Franco Zeffirelli']
21610,[b'Bruce Malmuth']
11878,[b'Akira Kurosawa']
11510,[b'Bob Logan']
11234,[b'Boris Sagal']
957,[b'Mel Brooks']
11886,[b'Wolfgang Reitherman']
37853,"[b'John Ford', b'Mervyn LeRoy', b'Joshua Logan']"
62204,[b'Jean-Jacques Annaud']
11040,[b'Arthur Penn']
21849,[b'Elia Kazan']
1621,[b'John Landis']
14035,[b'Ivan Reitman']
40771,[b'Ken Wiederhorn']
40772,[b'George Mendeluk']
40773,[b'Bob Logan']
11498,[b'Kenneth Branagh']
11790,[b'Kenneth Branagh']
29371,[b'Maria Maggenti']
276635,[b'Peter Duffell']
47941,[b'Steve Rash']
29048,[b'Richard Lester']
19052,[b'Craig Bolotin']
21349,[b'Wayne Wang']
1832,[b'Kevin Smith']
10047,[b'Luc Besson']
10228,"[b'Michael Haigney', b'Kunihiko Yuyama']"
47692,[b'Atom Egoyan']
18561,[b'Richard Shepard']
144953,[b'Daniel Pyne']
37426,[b'William Nigh']
51787,[b'Terry O. Morse']
11663,[b'Alan Parker']
13485,[b'Mark Sandrich']
9289,"[b'Bernhard Wicki', b'Ken Annakin', b'Andrew Marton']"
9264,[b'Katt Shea']
18222,[b'Kurt Voss']
124853,[b'Eric Bross']
11165,"[b'Richard Fleischer', b'Kinji Fukasaku', b'Toshio Masuda']"
4203,[b'Pedro Almod\xc3\xb3var']
24226,[b'Sidney Lumet']
88875,[b'Paul Newman']
11379,[b'W.D. Richter']
29154,[b'Ram\xc3\xb3n Men\xc3\xa9ndez']
2039,[b'Norman Jewison']
77915,[b'Vincente Minnelli']
11943,[b'Sydney Pollack']
11481,[b'Roman Polanski']
2690,[b'Billy Wilder']
20565,[b'Michael Apted']
27141,[b'Barry Levinson']
10399,[b'Patricia Rozema']
90762,"[b'Darko Mitrevski', b'Aleksandar Popovski']"
2668,[b'Tim Burton']
36643,[b'Michael Apted']
99,[b'Pedro Almod\xc3\xb3var']
159569,[]
77010,[b'Jean Rollin']
25898,"[b'Charley Rogers', b'Gus Meins']"
9647,[b'Richard Donner']
11787,[b'Henry Koster']
5156,[b'Vittorio De Sica']
24276,[b'John Sayles']
11953,[b'Akira Kurosawa']
44662,[b'Hiroshi Inagaki']
29005,[b'Robert Altman']
26371,[b'James Ivory']
596,[b'John Ford']
52470,[b'Henry Koster']
20334,[b'Ernst Lubitsch']
11393,[b'Barry Levinson']
31121,[b'Hal Ashby']
293,[b'Robert Redford']
10998,[b'Adrian Lyne']
12235,[b'Richard Marquand']
36094,[b'Martin Ritt']
9013,[b'Martin Brest']
11005,[b'Penny Marshall']
59820,[b'Alan Parker']
2924,[b'Ron Howard']
177,[b'Terry Gilliam']
38557,[b'Mark Rydell']
42087,[b'Richard Pearce']
13681,[b'Robert Benton']
34760,[b'Tom Moore']
9946,[b'Peter Hyams']
863,[b'John Lasseter']
31582,[b'Joel Schumacher']
125520,[b'Mike Figgis']
22267,[b'Ang Lee']
55123,"[b""Gavin O'Connor""]"
5486,[b'Mario Bava']
10411,[b'Jonathan Lynn']
41462,[b'Ida Lupino']
1718,[b'Michael Curtiz']
28604,[b'Bill Milling']
15506,[b'Anjelica Huston']
20024,[b'Neil Jordan']
78256,[b'Edward Dmytryk']
13787,[b'Jane Campion']
54933,[b'Scott Elliott']
9684,[b'Woody Allen']
9586,[b'Brian De Palma']
41638,[b'Victor Mignatti']
70801,[b'Marshall Neilan']
33015,[b'Buster Keaton']
777,[b'Jean Renoir']
21887,[b'Lewis John Carlino']
5652,"[b'Robert Altman', b'George W. George']"
19664,[b'Andrew V. McLaglen']
32331,"[b'Steven Kampmann', b'William Porter']"
76083,[b'Robert F. Hill']
32628,"[b'Edward F. Cline', b'Buster Keaton']"
32669,[b'Jack Nicholson']
18161,[b'Phil Joanou']
31681,[b'John Boorman']
33666,[b'Frank Tashlin']
32274,[b'Tim Robbins']
10402,[b'Mike Mitchell']
497,[b'Frank Darabont']
1715,[b'Lasse Hallstr\xc3\xb6m']
35118,[b'John Asher']
42739,[b'Tim Roth']
26162,[b'Roland West']
25188,[b'Peter Bogdanovich']
15515,[b'Nathan H. Juran']
75888,[b'Frank Lloyd']
1439,[b'Andy Tennant']
2277,[b'Chris Columbus']
10137,[b'Rob Minkoff']
10387,[b'Chen Kaige']
49948,"[b'James Algar', b'Don Hahn', b'Ga\xc3\xabtan Brizzi', b'Paul Brizzi', b'Eric Goldberg', b'Hendel Butoy', b'Francis Glebas', b'Pixote Hunt']"
334,[b'Paul Thomas Anderson']
30237,[b'Martha Fiennes']
50116,[b'Matthew Warchus']
46435,[b'Mike Leigh']
94260,[b'Radley Metzger']
22213,[b'James B. Harris']
47070,[b'Robert Ellis Miller']
36492,[b'Mike Nichols']
624,[b'Dennis Hopper']
26578,[b'John Schlesinger']
415072,"[b'John English', b'William Witney', b'Franklin Adreon']"
43103,[b'Jack Clayton']
43194,[b'Mario Camerini']
9563,[b'Oliver Stone']
1850,[b'Milo\xc5\xa1 Forman']
926,[b'Dean Parisot']
1213,[b'Anthony Minghella']
10471,[b'Steve Carr']
10400,[b'Norman Jewison']
10397,[b'Alan Parker']
20761,[b'Ron Shelton']
12524,[b'Julie Taymor']
28216,[b'Errol Morris']
36773,[b'Agnieszka Holland']
30814,[b'Jennifer Leitzes']
10219,[b'Scott Hicks']
3558,[b'James Mangold']
104878,[b'Julian Goldberger']
41276,[b'Aviva Kempner']
17908,[b'Jay Russell']
10384,"[b'Walter Hill', b'Jack Sholder']"
125317,[b'Marion H\xc3\xa4nsel']
48233,[b'Santosh Sivan']
10236,[b'Sydney Pollack']
71067,[b'John S. Robertson']
632,[b'Billy Wilder']
11851,[b'Peter Hyams']
5924,[b'Franklin J. Schaffner']
33734,[b'George Sidney']
14886,[b'Hal Ashby']
26617,[b'Bob Rafelson']
11900,[b'Werner Herzog']
10493,[b'Phillip Noyce']
16241,[b'Franklin J. Schaffner']
27632,[b'Mario Bava']
22160,[b'Taylor Hackford']
4460,[b'Henry King']
9644,[b'Gene Quintano']
43455,[b'Charles Vidor']
13342,[b'Amy Heckerling']
35119,[b'Fred Schepisi']
21256,[b'Ivan Passer']
14919,"[b'Bruce Timm', b'Eric Radomski']"
14040,[b'John Badham']
75641,[b'Stuart Rosenberg']
17343,[b'Jes\xc3\xbas Franco']
22692,[b'William A. Wellman']
47620,[b'Todd Haynes']
2990,[b'John Schlesinger']
38775,[b'Curtis Harrington']
10831,[b'Peter Greenaway']
21193,[b'Francesco Rosi']
33078,[b'Peter Greenaway']
16672,[b'Hiroshi Teshigahara']
10472,[b'Kris Isacsson']
123277,[]
79474,"[b'Alfonso Albacete', b'Miguel Bardem', b'David Menkes']"
97805,[b'Eric Schaeffer']
53714,[b'Irving Rapper']
21489,[b'Ronald Neame']
51392,"[b'Herbert Blach\xc3\xa9', b'Winchell Smith']"
32600,[b'Buster Keaton']
110479,[b'Desmond Davis']
299121,[b'Charles R. Rondeau']
13005,[b'Art Linson']
65134,[b'George Englund']
121738,[b'Mikael Kristersson']
18681,[b'Stephan Elliott']
75531,[b'Andrew Bergman']
20468,[b'Kevin Allen']
14521,[b'Khyentse Norbu']
46835,[b'Alejandro Springall']
10406,[b'Les Mayfield']
14741,[b'Herbert Ross']
32015,[b'Mikhail Kalatozov']
1883,[b'Spike Lee']
2005,[b'Emile Ardolino']
6279,[b'Bill Duke']
11087,[b'Curtis Hanson']
7305,[b'Frank Marshall']
24735,[b'Norman Jewison']
9475,[b'Martin Brest']
8872,[b'Penelope Spheeris']
8873,[b'Stephen Surjik']
11287,[b'Penny Marshall']
9869,[b'Phillip Noyce']
619,[b'Mick Jackson']
9374,[b'Robert Zemeckis']
11259,[b'Ron Howard']
8293,[b'James Ivory']
11068,[b'Cameron Crowe']
1923,[b'David Lynch']
10158,[b'Ron Shelton']
10206,[b'Fran Rubel Kuzui']
11782,[b'John Woo']
10086,"[b'Beno\xc3\xaet Poelvoorde', b'R\xc3\xa9my Belvaux', b'Andr\xc3\xa9 Bonzel']"
9367,[b'Robert Rodriguez']
9876,[b'Roger Spottiswoode']
10326,[b'Steve Miner']
16562,[b'Paul Michael Glaser']
9609,[b'Gary Sinise']
12143,[b'Abel Ferrara']
4234,[b'Wes Craven']
9605,[b'Barbet Schroeder']
8374,[b'Troy Duffy']
29076,[b'Eric Blakeney']
80471,[b'Ventura Pons']
49477,[b'Monika Treut']
121940,[b'Lorenzo Doumani']
28156,[b'Ted Post']
113096,"[b'Susan Muska', b'Gr\xc3\xa9ta Olafsd\xc3\xb3ttir']"
106837,[b'Richard Spence']
24349,[b'John Cassavetes']
27841,[b'Anthony Harvey']
1907,[b'Danny Boyle']
15489,[b'Chris Koch']
15655,[b'Jun Falkenstein']
68546,"[b'Ismail Merchant', b'Madhur Jaffrey']"
36210,[b'Zhang Yimou']
279444,[b'Tina Valinsky']
77908,[b'Rob Hardy']
22342,[b'Joseph H. Lewis']
96484,[b'Lynn Hershman Leeson']
30062,[b'Tobe Hooper']
62463,[b'Ken Loach']
25934,[b'James Clavell']
101383,[b'Julian Johnson']
14181,[b'Ben Younger']
10385,[b'Diane Keaton']
2787,[b'David Twohy']
2069,[b'Jonathan Lynn']
61416,[b'Jasmin Dizdar']
79515,[b'Steven Okazaki']
14839,[b'Paul Schrader']
42186,[b'Edgar G. Ulmer']
28978,[b'Charlie Chaplin']
901,[b'Charlie Chaplin']
25010,[b'Garry Marshall']
36208,[b'Charlie Chaplin']
10098,[b'Charlie Chaplin']
18264,[b'Anthony Mann']
291861,"[b'Max Baer, Jr.']"
33374,[b'Michael Miller']
43368,[b'Felix E. Feist']
127602,[b'H. Bruce Humberstone']
2155,[b'John Frankenheimer']
11004,[b'Curtis Hanson']
25212,[b'Rod Lurie']
36048,[b'Eric Mendelsohn']
139,[b'S\xc3\xb8ren Kragh-Jacobsen']
210307,[b'Ken Liotti']
47816,[b'DJ Pooh']
20682,"[b'Pontus L\xc3\xb6wenhielm', b'Patrick von Krusenstjerna']"
25166,[b'Nick Gomez']
1831,[b'John Schlesinger']
10416,[b'Mike Nichols']
14271,[b'Barry W. Blaustein']
4816,[b'Jim Jarmusch']
19958,[b'John Duigan']
28569,[b'Elia Kazan']
2193,[b'George Bowers']
64871,"[b'James Algar', b'Jack Couffer']"
54575,[b'Robert Aldrich']
11016,[b'John Huston']
23020,[b'Edward D. Wood Jr.']
54195,"[b'Kevin Brownlow', b'Andrew Mollo']"
139058,[b'Michael Winner']
20423,[b'Al Reinert']
10839,[b'Sam Peckinpah']
36489,[b'Edward D. Wood Jr.']
24481,[b'George Cukor']
11296,[b'Alan Parker']
61651,[b'Roger Vadim']
28172,[b'Herschell Gordon Lewis']
57855,[b'Winston Hibler']
28180,[b'Herschell Gordon Lewis']
14280,[b'Carroll Ballard']
72086,[b'L\xc3\xa1szl\xc3\xb3 Benedek']
149687,[b'George Marshall']
29478,[b'Daniel Petrie']
28177,[b'Herschell Gordon Lewis']
64166,[b'Jason Freeland']
73642,[b'Aileen Ritchie']
2067,[b'Brian De Palma']
622,[b'Roman Polanski']
110666,[b'John McNaughton']
28463,[b'R\xc3\xa9gis Wargnier']
12186,[b'Albert Brooks']
20283,[b'Peter Yates']
5693,[b'David Anspaugh']
287,[b'Ron Shelton']
968,[b'Sidney Lumet']
838,[b'George Lucas']
16958,[b'John Huston']
3114,[b'John Ford']
31938,[b'Andrew V. McLaglen']
12501,[b'William Wyler']
22650,[b'Henri Verneuil']
31618,[b'Costa-Gavras']
42232,[b'Hal Ashby']
15873,[b'John Guillermin']
26928,"[b'Joseph Sargent', b'Sidney Poitier']"
68427,[b'Julie Dash']
25392,[b'Irving Pichel']
67455,"[b""Marcel L'Herbier""]"
22178,[b'Fritz Lang']
48213,[b'Volker Schl\xc3\xb6ndorff']
35412,[b'Stanley Kramer']
43463,[b'Anthony Mann']
59939,[b'Kristine Peterson']
159727,[b'J. Elder Wills']
244151,[b'J. Elder Wills']
8333,[b'Joseph Sargent']
19259,[b'Nicholas Meyer']
820,[b'Oliver Stone']
11718,[b'Paul Flaherty']
8989,[b'William Dear']
32031,"[b'Stuart Rosenberg', b'Alan Smithee']"
58048,[b'Jim Goddard']
26827,[b'James Foley']
11157,[b'Susan Seidelman']
28370,[b'Tom McLoughlin']
918,[b'Blake Edwards']
61178,[b'Robert Benton']
11176,[b'James Frawley']
14900,[b'Jim Henson']
11899,[b'Frank Oz']
36536,[b'Ken Kwapis']
18890,"[b'Simon Wells', b'Phil Nibbelink', b'Ralph Zondag', b'Dick Zondag']"
19736,[b'Bill L. Norton']
123047,[b'John Irvin']
24575,[b'Jerry Jameson']
16535,[b'Jean Negulesco']
10971,[b'Roy Ward Baker']
23928,[b'Raoul Walsh']
31336,[b'Beno\xc3\xaet Mariage']
462,[b'Steven Soderbergh']
9532,[b'James Wong']
117259,[b'Christina Andreef']
78231,[b'Julian Henriques']
2383,[b'Jean-Jacques Annaud']
25503,[b'Arthur Lubin']
53879,[b'Henry King']
1396,[b'Andrei Tarkovsky']
11570,[b'Robert Siodmak']
1541,[b'Ridley Scott']
150043,[b'Harold Prince']
17443,[b'Norman Jewison']
8469,[b'John Landis']
27995,[b'Spike Lee']
36739,[b'Spike Lee']
925,[b'Spike Lee']
41823,[b'Spike Lee']
1713,[b'Spike Lee']
26170,[b'Don Siegel']
30547,[b'Franco Zeffirelli']
54825,[b'Nick Park']
13939,[b'Michael Winner']
14373,[b'Michael Winner']
24873,[b'Michael Winner']
26263,[b'J. Lee Thompson']
34746,[b'Allan A. Goldstein']
996,[b'Billy Wilder']
9079,[b'Joel Schumacher']
1496,[b'David Kellogg']
1498,[b'Steve Barron']
1497,[b'Michael Pressman']
1499,[b'Stuart Gillard']
1880,[b'John Milius']
33762,[b'Paul Michael Glaser']
103960,[b'Renny Harlin']
11690,[b'Newt Arnold']
29143,[b'Irvin Kershner']
35292,[b'Peter Chelsom']
36652,[b'Sidney Franklin']
801,[b'Barry Levinson']
104301,[b'Leonard Nimoy']
11520,[b'Donald Petrie']
1879,[b'Stanley Kramer']
2085,[b'Andrzej Bartkowiak']
13539,[b'Mark Piznarski']
16222,[b'David Raynr']
109479,[b'Mark Hanlon']
17078,[b'Majid Majidi']
37722,[b'Keith Gordon']
75892,[b'Javier Elorrieta']
33516,[b'Ken Russell']
99008,[b'Jean Yarbrough']
9960,[b'Peter Brook']
3082,[b'Charlie Chaplin']
49338,[b'Rafal Zielinski']
2102,[b'Richard C. Sarafian']
52961,[b'Blake Edwards']
12187,[b'Ron Underwood']
24748,[b'Martin Ritt']
990,[b'Robert Rossen']
1908,[b'Stanley Kramer']
9764,[b'Akira Kurosawa']
840,[b'Steven Spielberg']
39890,[b'John Llewellyn Moxey']
42237,[b'Alain Tanner']
26689,[b'Louis Morneau']
25673,[b'George Stevens']
2291,[b'Adrian Lyne']
13531,[b'Allan Moyle']
16620,[b'Luis Valdez']
526,[b'Richard Donner']
13346,[b'David Seltzer']
243,[b'Stephen Frears']
10501,"[b'Don Michael Paul', b'Bibo Bergeron']"
11478,[b'Rob Cohen']
96167,[b'Armando Crispino']
24212,[b'David MacDonald']
6644,[b'Howard Hawks']
41038,"[b'Robert Clarke', b'Tom Boutross']"
879,[b'Steven Spielberg']
32613,[b'Eugenio Mart\xc3\xadn']
39406,[b'David Beaird']
85689,[b'George Fitzmaurice']
31624,[b'Sergio Martino']
17529,[b'Henry Hathaway']
40841,[b'Abbe Wool']
118098,[b'John Schlesinger']
1793,[b'Herbert Ross']
11327,[b'Alan Parker']
1700,[b'Rob Reiner']
54087,[b'Billy Crystal']
34322,[b'Martin Ritt']
41659,[b'Bruce Joel Rubin']
593,[b'Andrei Tarkovsky']
10774,[b'Sidney Lumet']
10083,[b'Roger Donaldson']
29786,[b'Ted Kotcheff']
11356,[b'Gene Saks']
10747,[b'Clint Eastwood']
38809,[b'James Toback']
10559,[b'Gregory Hoblit']
20697,[b'Brian Robbins']
